SMSes,Labels
Yup jus continue. Got 1 issue is good enough. Waa rain dam shiok,0
Parents leaving soon?,0
You tell dear. Please,0
Haha. I xian xia shou wei qiang .. I didn't hear anything.. just takewriting material lor.. need to wear covered shoes?,0
"I don't know when your thing ends, but feel free to text me whenyou're done if you want to work",0
Ya even those cookies have jelly on them,0
Ok that's great thanx a lot.,0
Nice. Need gimme $ <DECIMAL>  more for rock climbing,0
Thurs got anything meh,0
Some random one at Yong siew toh o.o haha one of Beethoven's symphonies!,0
In a party  a beautiful girl aproached a guy n asked-r u goin 2 dance? Guy felt so happy and said yes D girl said thats gud so can i have ur chair:-D:-D ,0
Np. The last person who proof read will submit the soft copy of the report.,0
White now.,0
"U crazy ah, dat day tut v diff lor, tdy i went to listen. I only went for 1 tut. No time tdy, lunch also didnt eat... N only left e office aft 7... Sian...",0
hello s56! its being sometime huh... Tonite free? Club @S.O.S.... REPLY!,0
Yeah should be ok,0
wat is ur name? do u luking  frends? pls contact me.,0
School.. ur friends's party end le ah?,0
I will give you your pen drive after some time. ,0
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,0
m test driving car and visiting cousin who had operation. Only sunday morning or noon free.,0
There's someone here that has a year  <#>  toyota camry like mr olayiwola's own. Mileage is  <#> k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,0
Hv nth is beautiful if anything is nt gd nt ok!jz hope 1day he knw im nt crazy. Thts all!hw a ppl say me also nvm.,0
Wat the!,0
ve finished the formatting...,0
Ok. Nate had his an hour ago. :-),0
ood stuff. Will do! Thanks.,0
Huan ying and I got wed morning slot. How about u?,0
Wah...News really spread fast...Haha tonite dun nid formal rite?,0
That's too long,0
Hi andrew aunty florida's home number is  <#>  Tc.,0
Biz law tut is my first class tmr. Okay can. I'll print one copybefore i leave home tmr.,0
Aiyah then i wait lor. Then u entertain me. Hee...,0
Hi mike intro pls...my num is 98530912,0
So u stayin in e hostel?,0
Aiyo I may be b playing le. Later whole team gone,0
poke u! make me miss u so much. cannot hear ur voice.,0
U can call me now...,0
"Fine, thank ü... how r u?",0
Wait really? Yesssss,0
"I haven?t finish my first shift leh. i think finish first shift can continue second shift. still haven?t dinner, but just have a bread.",0
Abbie bought for me!,0
"Sharis,tmr how?confirm by tonite can?dun worry..we r just drinking.not dancing or wat.i dunno how to dance anyway..ü",0
Hahahaaahaha.eh now can already just received email that the client run away with another team.nb yao siew musicians.sat ah?u sure I thin thin like tat can carry things help move office ah?,0
On mrt. You out? Where? I am arriving at boonlay,0
Im having class leh.,0
I will take care of financial problem.i will help:),0
Less than friends? WHY,0
Hey so our dinner change to tmr... ? Meet at 630 orchard mrt,0
You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,0
How is it possible to teach you. And where.,0
Ya that's me. :-),0
I m in colg abhi vaise ask subhanshu he might get it submitted vaise shayad mushkil ho. ,0
Hey Tamp mrt at 1pm,0
Aww hmm alright bah.,0
Ok. C u then.,0
Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,0
make that 3! 4 fucks sake?! x,0
No lah! Haha maybe meet up tmr or sth! Omg the half frozen ice creamtastes very good! Haha wow so fast O.O,0
I m in a meeting ,0
"Hi Shehan/Andrew.. I'm having the ""runs"" again and will have to miss today. Extremely sorry. God's Graces to you'll and all at home. Megan sends her love too. Heb <TIME>",0
"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. & One step back can ruin ur friendship.. good night:-) ...",0
Huh what aggro?? Dun understand haha (: hope you liked the present!,0
Go home?,0
Thanks =),0
Meanwhile I'm so happy cause mark is willingly getting his hair cut right now =D,0
So specific? Don't worry I wont wear formal.,0
i just got on the train...,0
Dear friend im going to london to complete my P.hd .So i would like to meet you upcoming friday.Bye,0
I would be late .,0
Hi have you gotten better? Do u want a makeup lesson or we just carryon usual coming tue?,0
Sorry dad im going for camp discussion tonight.,0
"Looks like you found something to do other than smoke, great job!",0
Dad said to have some good food waiting for us when we get there.,0
LOL tmr I show him see what he says okay!,0
hi buddy due to health problems am unable to come to ground,0
Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.,0
U can always shop for me!,0
Where? Haha,0
Jurong? What are you doing in.jurong?,0
Haha lousy internet... lol maybe I go get iPhone 4 sia if this phonecan trade in for high price lol... secondary to meeting u =p... I willmiss u on sat T.T...,0
Hee. Baobao u la. How was the presentation?,0
Oh ok.hall three happenin lei.,0
I'm coming back at  <#>  heehee:x,0
"Okie... Oh u came frm home, thgt u were in hall. Cya...",0
Oh. Again. Wow. U lik very guai tis fw wks.,0
SLAP!!!!!! There's no part of you being productive if you're watchingme study! Haha you didn't know? Ooo hahaha I used to play it alot whenmy internet was slow haha! Oh and Steve jobs passed away o.o,0
Hahaha np! Chinese was not too bad I guess but chem just die ah! Hahagood for you (: sleep more! Haha yeah she took and type then send LOL.haha why you want to see it!!! Yeah haha I know you are kidding coz Ididn't!,0
"Hahahahaha morning, omg my phone really sth wrong can't display your name!",0
Weds free watch LADDALAND?,0
Wish u n ur family a happy nu year,0
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,1
I'll talk to you tomorrow! I'm just so tired. I really love you. Somuch. Goodnight :)),0
In a Kiss: 0.7gm protein 0.45 gm fat 0.19 gm chemical 50 variety of bacteria will die.. This is true.. So catch ur lover n start kissing and b healthy... Gn  ,0
Wat u doing? Having lunch with ur family?,0
First draft n 2nd draft almost totally different focus.,0
Haha nice! He saw? Oh what haha maybe coz I not wearing sch u thendidn't really notice bah! LOL. hmm. a girl's body temp is usuallyhigher during her period ah.,0
Haha maybe i can meet up with you all but im not eating.,0
Oh okayy. Reaching in  <#>  mins,0
Sorry about last night!,0
Lol but then again ur prince charming might be in front of you. Dontmiss the tree because of the forest :-P,0
Hmm I going nickhole hse if u go,0
How is ur paper?,0
Lols the stuff he didn't teach?,0
"If lydat i cant do anyting.unless u already decide,i try to help u find seniors to help u.but u haven confirm anyting.",0
"Then again, their capital is taken and like two ships come",0
How are you. Wish you a great semester,0
Haha just came back from exam what the chiam sher-yi talked damnlong! And my napfa results got recorded wrongly so I got a silverinstead.. Fan kai ming say cannot change liao T.T are you stillsleeping hahaha the stats paper was very similar to yours haha,0
Probably not next fri k? Jus rem i have photog coz hee cya!,0
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,1
"Wilson, can we meet on next tue,  <#>  to 2pm for a rehearsal of ourpresentation? Haha.",0
m shopping wif my sis.,0
My biceps grew :D,0
Haha it is not called QQ noodles for nothing then.... wa liddat onearh ur mum so good to u lol... wa so guai really not spending morethan  <#>  arh lol,0
Don act stupid !,0
Ok i come fetch u now,0
Dad are you at home? Can reheat the food for me?,0
Same here...Cya at 6,0
Think so..,0
Hahaha I dun have anything to do! She's very assertive hahaha very cool!,0
ll behave well k. Tdy many stall close.,0
Watching tv:),0
Waa wat the shit. Ms lee say go back cus postponed till 3 still notconfirmed... emo,0
"Ok. Leona not  free shuhui haven reply. We meet late aft noon, we confirm later again. Ok.",0
"Huh, so lonely ah... I think i not eating lunch lor...",0
How much i gave to you. Morning.,0
A ?400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a ?400 reward. Just call 09066380611 ,1
Wait what?,0
Okay^^ answer the questions they gave also can! (: just left the house!,0
Probably will make my way to av after that.,0
Then wat u doing? Bored? No wonder so crapy...,0
"Haha okay (: when do you want! Tmr I have db, but the details aretotally not confirmed, damn sian! Haha still slacking!",0
"Sir, i am waiting for your call.",0
Hey!!! Pon sia!!! Naughty!!! Your sis leh?! Haiyo!!! Haha what hascool got to do with immature:P,0
Okay I reserve for 9 eh.,0
"Hi Stewart,  can you help arrange the other two on Wed late afternooneg ~5pm? Also, can you get any photographs of today's unit  <#>avenue to us? Thank you for your help.",0
How is wk today?,0
its juz changes lah...something u cant avoid but u cant put the blame on any 1 thing oso...,0
Why sorry.,0
Hey dude I just wanted to say I hope you have a good trip and loveCosta Rica and sorry we left on a bad note,0
Love it. Now benching with it,0
Swami saranam...njan avashanayee...anubhavichu physically...will call later,0
Haha no more slot? I think at most 1 or 2% gone lo... sob sob sob...so good to me! Ty! Let me guess u finish ur show le right! Lol,0
"Me also da, i feel yesterday night  wait til 2day night dear.",0
I'm home. U cannot imagine. 50 mtrs inside d gate  my mom dad wer der! N my tears wer stil wet. God  mujhe itni tension ho gai. Bt i managed. ,0
haha. like that then wait for me to come back lo.,0
"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!",0
"Hi Andreu, good morning! Found the receipt? May God bles u.",0
Its fine!,0
Hahaha yes and you are supposed to be very tired! Lol alright I shantdisturb you le. Good night!,0
"Always don't depend on my thoughts, sometimes use ur brain also... Have a nice day.gud day ahd...tc ABHI - Sent via WAY2SMS.COM",0
"No problem, my wife's monthly cramps are sometimes very tough to beartoo.  Take care of yourself. :-)",0
Ohh okay. But you should tell her some time. You cant possibly live this way always. Yeah just tell me when you are free and I will head down to duke.,0
Wake up long ago. Now i watching tv. I anytime also can. Once u ready den u come lah.,0
Is there anything important 2 say? Good nite. May God bles u.,0
Siannnnnn so do I wear the belt!,0
Wow. U got cake? Need 1,0
Omg!!!!!!! Happens often means all the more you should see adoc!!!!!!!!!!!!! Cannot explain to her ah??????,0
Heeeee.catch catch catch!  U make me smile!! Dadingding! Show me urteeth! Muack Ss. Pssst.,0
"Den u sign e limited one lor... U so lazy, as if will go everyday...so got discount anot..",0
Yup it's either this slot or  <DECIMAL>  to  <#> am slot.,0
she is dancing with the boys and girls,0
I'm e person who's doing e sms survey...,0
Eh u use their lab computer one normally? U noe wat is the username or not arh,0
"Hi andrea, i think once sree finished the last case, maybe u canproof read? Got to pester him to finish asap? Haha.",0
"Haha last time free I think, I heard now need to pay! Haha youholiday then take less aftnn naps ah haha! It's alright!! Just dunforget where you're going and stay safe kay! Poke you tonight^^",0
